E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_45_209.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_45_209.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_45_209.jpg, 0, 0, 0, 7.827506E-05
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_45_313.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_45_313.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_45_313.jpg, -0.2606919, 0.1194489, 0, 0.04236763
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_45_416.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_45_416.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_45_416.jpg, -0.567767, 0.4265241, 0, 0.3685499
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_45_518.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_45_518.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_45_518.jpg, -0.8594194, 0.7181765, 0, 1.065392
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_45_621.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_45_621.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_45_621.jpg, -0.837126, 0.8946116, 0, 2.000528
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_45_724.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_45_724.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_45_724.jpg, -0.5423189, 0.6932293, 0, 2.945878
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_45_827.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_45_827.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_45_827.jpg, -0.2350397, 0.3859501, 0, 3.546567
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_45_928.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_45_928.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_45_928.jpg, 0, 0.08965032, 0, 3.757455
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_46_033.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_46_033.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_46_033.jpg, -0.075606, 0, 0, 3.719292
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_46_134.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_46_134.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_46_134.jpg, -0.3771708, 0.3015648, 0, 3.870236
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_46_236.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_46_236.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_46_236.jpg, -0.3002433, 0.4681377, 0, 4.359669
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_46_338.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_46_338.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_46_338.jpg, 0, 0.1631919, 0, 4.673418
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_46_439.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_46_439.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_46_439.jpg, 0, 0, 0, 4.668877
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_46_539.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_46_539.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_46_539.jpg, -0.0397332, 0, 0, 4.621803
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_46_640.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_46_640.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_46_640.jpg, -0.32724, 0.1839579, 0, 4.646906
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_46_740.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_46_740.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_46_740.jpg, -0.5238007, 0.4135827, 0, 4.985367
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_46_843.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_46_843.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_46_843.jpg, -0.2276385, 0.1174205, 0, 5.238683
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_46_944.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_46_944.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_46_944.jpg, 0, 0, 0, 5.196241
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_47_047.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_47_047.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_47_047.jpg, 0, 0, 0, 5.143602
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_47_150.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_47_150.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_47_150.jpg, -0.3101409, 0.2614491, 0, 5.235472
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_47_251.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_47_251.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_47_251.jpg, -0.4053771, 0.2635341, 0, 5.567148
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_47_353.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_47_353.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_47_353.jpg, -0.05049847, 0, 0, 5.622711
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_47_453.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_47_453.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_47_453.jpg, 0, 0, 0, 5.562943
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_47_556.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_47_556.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_47_556.jpg, -0.240447, 0.142209, 0, 5.552569
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_47_659.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_47_659.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_47_659.jpg, -0.3413511, 0.1435029, 0, 5.729545
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_47_760.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_47_760.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_47_760.jpg, -0.03826498, 0, 0, 5.704232
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_47_862.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_47_862.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_47_862.jpg, 0, 0, 0, 5.644136
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_47_964.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_47_964.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_47_964.jpg, -0.2714202, 0.1954164, 0, 5.66895
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_48_069.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_48_069.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_48_069.jpg, -0.4132245, 0.2881275, 0, 5.961917
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_48_170.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_48_170.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_48_170.jpg, -0.1082409, 0, 0, 6.044437
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_48_275.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_48_275.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_48_275.jpg, 0, 0, 0, 5.965282
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_48_377.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_48_377.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_48_377.jpg, -0.2054445, 0.1548663, 0, 5.960428
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_48_480.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_48_480.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_48_480.jpg, -0.2721723, 0.2719509, 0, 6.217825
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_48_582.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_48_582.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_48_582.jpg, 0, 0, 0, 6.281588
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_48_685.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_48_685.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_48_685.jpg, 0, 0, 0, 6.217152
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_48_787.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_48_787.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_48_787.jpg, -0.2692137, 0.2692137, 0, 6.30813
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_48_890.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_48_890.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_48_890.jpg, -0.3660755, 0.3078564, 0, 6.653884
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_48_993.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_48_993.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_48_993.jpg, -0.008715286, 0, 0, 6.740392
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_49_095.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_49_095.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_49_095.jpg, -0.026355, 0.026355, 0, 6.674872
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_49_198.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_49_198.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_49_198.jpg, -0.3342393, 0.3342393, 0, 6.827607
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_49_302.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_49_302.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_49_302.jpg, -0.2650647, 0.3188949, 0, 7.217176
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_49_406.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_49_406.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_49_406.jpg, 0, 0.01920657, 0, 7.327817
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_49_509.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_49_509.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_49_509.jpg, 0, 0, 0, 7.253642
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_49_612.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_49_612.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_49_612.jpg, 0, 0.3468735, 0, 7.440269
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_49_712.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_49_712.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_49_712.jpg, 0, 0.6469671, 0, 7.98672
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_49_815.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_49_815.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_49_815.jpg, -0.2430315, 0.943441, 0, 8.874039
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_49_915.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_49_915.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_49_915.jpg, -0.4459409, 1, 0, 9.9252
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_50_017.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_50_017.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_50_017.jpg, -0.1412078, 1, 0, 11.03556
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_50_121.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_50_121.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_50_121.jpg, 0, 1, 0, 11.90921
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_50_223.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_50_223.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_50_223.jpg, 0, 1, 0, 13.23018
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_50_325.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_50_325.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_50_325.jpg, 0, 1, 0, 14.27993
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_50_426.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_50_426.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_50_426.jpg, -0.2043195, 1, 0, 15.28619
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_50_527.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_50_527.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_50_527.jpg, 0, 0.9781564, 0, 16.44891
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_50_628.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_50_628.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_50_628.jpg, 0, 0.674377, 0, 17.08179
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_50_728.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_50_728.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_50_728.jpg, 0, 0.3707241, 0, 17.80238
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_50_829.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_50_829.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_50_829.jpg, -0.1833726, 0.07994495, 0, 17.49439
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_50_930.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_50_930.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_50_930.jpg, -0.3515225, 0, 0, 17.71328
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_51_033.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_51_033.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_51_033.jpg, 0, 0, 0, 17.48765
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_51_132.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_51_132.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_51_132.jpg, 0, 0, 0, 16.78419
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_51_235.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_51_235.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_51_235.jpg, -0.2550963, 0, 0, 17.11661
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_51_338.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_51_338.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_51_338.jpg, -0.2956341, 0, 0, 16.35725
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_51_439.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_51_439.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_51_439.jpg, 0, 0, 0, 16.71457
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_51_538.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_51_538.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_51_538.jpg, -0.2055573, 0, 0, 16.01677
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_51_639.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_51_639.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_51_639.jpg, -0.02029653, 0, 0, 16.38067
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_51_743.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_51_743.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_51_743.jpg, -0.0582846, 0, 0, 15.68081
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_51_844.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_51_844.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_51_844.jpg, -0.3544227, 0, 0, 16.00316
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_51_946.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_51_946.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_51_946.jpg, -0.2101398, 0, 0, 15.30143
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_52_047.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_52_047.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_52_047.jpg, -0.0695562, 0, 0, 15.66642
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_52_150.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_52_150.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_52_150.jpg, -0.1472301, 0, 0, 14.98432
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_52_251.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_52_251.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_52_251.jpg, -0.08072851, 0, 0, 14.80323
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_52_352.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_52_352.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_52_352.jpg, -0.1506678, 0, 0, 15.14677
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_52_455.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_52_455.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_52_455.jpg, -0.0351885, 0, 0, 14.47383
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_52_558.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_52_558.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_52_558.jpg, -0.3315993, 0, 0, 14.81082
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_52_659.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_52_659.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_52_659.jpg, -0.1813813, 0, 0, 14.09457
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_52_763.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_52_763.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_52_763.jpg, -0.2733844, 0, 0, 14.47966
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_52_867.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_52_867.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_52_867.jpg, -0.1599763, 0, 0, 13.82525
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_52_967.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_52_967.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_52_967.jpg, 0, 0, 0, 14.14034
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_53_071.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_53_071.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_53_071.jpg, 0, 0.1183656, 0, 14.01172
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_53_173.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_53_173.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_53_173.jpg, 0, 0.4249896, 0, 13.63821
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_53_273.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_53_273.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_53_273.jpg, -0.2586198, 0.7250652, 0, 14.53346
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_53_376.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_53_376.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_53_376.jpg, -0.3345423, 0.6246885, 0, 15.23487
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_53_479.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_53_479.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_53_479.jpg, -0.02899681, 0.319143, 0, 15.53237
E:\simulator-windows-64\Data\IMG\center_2023_03_15_12_30_53_582.jpg, E:\simulator-windows-64\Data\IMG\left_2023_03_15_12_30_53_582.jpg, E:\simulator-windows-64\Data\IMG\right_2023_03_15_12_30_53_582.jpg, 0, 0.01902715, 0, 15.66318
